Año,Mes,País,Material,Producto,Producción
2013,Septiembre,Perú,Laminados,Largos,103.698
2013,Septiembre,Perú,Laminados,Planos,3.668
2013,Septiembre,Perú,Laminados,Tubos Sin Costura,0.0
2013,Septiembre,Perú,Laminados,Terminados,107.366
2013,Septiembre,República Dominicana,Laminados,Largos,32.317
2013,Septiembre,República Dominicana,Laminados,Planos,0.0
2013,Septiembre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2013,Septiembre,República Dominicana,Laminados,Terminados,32.317
2013,Septiembre,Trinidad y Tobago,Laminados,Largos,36.17875
2013,Septiembre,Trinidad y Tobago,Laminados,Planos,0.0
2013,Septiembre,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2013,Septiembre,Trinidad y Tobago,Laminados,Terminados,36.17875
2013,Septiembre,Uruguay,Laminados,Largos,6.128500000000001
2013,Septiembre,Uruguay,Laminados,Planos,0.0
2013,Septiembre,Uruguay,Laminados,Tubos Sin Costura,0.0
2013,Septiembre,Uruguay,Laminados,Terminados,6.128500000000001
2013,Septiembre,Venezuela,Laminados,Largos,70.142
2013,Septiembre,Venezuela,Laminados,Planos,43.672
2013,Septiembre,Venezuela,Laminados,Tubos Sin Costura,0.0
2013,Septiembre,Venezuela,Laminados,Terminados,113.814
2013,Octubre,Argentina,Laminados,Largos,174.821
2013,Octubre,Argentina,Laminados,Planos,244.592
2013,Octubre,Argentina,Laminados,Tubos Sin Costura,71.979
2013,Octubre,Argentina,Laminados,Terminados,491.392
2013,Octubre,Brasil,Laminados,Largos,988.0
2013,Octubre,Brasil,Laminados,Planos,1293.0
2013,Octubre,Brasil,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Brasil,Laminados,Terminados,2281.0
2013,Octubre,Chile,Laminados,Largos,101.149
2013,Octubre,Chile,Laminados,Planos,10.55
2013,Octubre,Chile,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Chile,Laminados,Terminados,111.699
2013,Octubre,Colombia,Laminados,Largos,123.17
2013,Octubre,Colombia,Laminados,Planos,28.812
2013,Octubre,Colombia,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Colombia,Laminados,Terminados,151.982
2013,Octubre,Costa Rica,Laminados,Largos,42.467
2013,Octubre,Costa Rica,Laminados,Planos,0.0
2013,Octubre,Costa Rica,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Costa Rica,Laminados,Terminados,42.467
2013,Octubre,Cuba,Laminados,Largos,12.737
2013,Octubre,Cuba,Laminados,Planos,0.0
2013,Octubre,Cuba,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Cuba,Laminados,Terminados,12.737
2013,Octubre,Ecuador,Laminados,Largos,49.311
2013,Octubre,Ecuador,Laminados,Planos,0.0
2013,Octubre,Ecuador,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Ecuador,Laminados,Terminados,49.311
2013,Octubre,El Salvador,Laminados,Largos,5.562
2013,Octubre,El Salvador,Laminados,Planos,0.0
2013,Octubre,El Salvador,Laminados,Tubos Sin Costura,0.0
2013,Octubre,El Salvador,Laminados,Terminados,5.562
2013,Octubre,Guatemala,Laminados,Largos,54.297
2013,Octubre,Guatemala,Laminados,Planos,0.0
2013,Octubre,Guatemala,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Guatemala,Laminados,Terminados,54.297
2013,Octubre,México,Laminados,Largos,633.0197034678703
2013,Octubre,México,Laminados,Planos,661.7207124056699
2013,Octubre,México,Laminados,Tubos Sin Costura,81.8675024156657
2013,Octubre,México,Laminados,Terminados,1376.607918289206
2013,Octubre,Paraguay,Laminados,Largos,2.23201
2013,Octubre,Paraguay,Laminados,Planos,0.0
2013,Octubre,Paraguay,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Paraguay,Laminados,Terminados,2.23201
2013,Octubre,Perú,Laminados,Largos,86.702
2013,Octubre,Perú,Laminados,Planos,6.051
2013,Octubre,Perú,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Perú,Laminados,Terminados,92.753
2013,Octubre,República Dominicana,Laminados,Largos,37.943
2013,Octubre,República Dominicana,Laminados,Planos,0.0
2013,Octubre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2013,Octubre,República Dominicana,Laminados,Terminados,37.943
2013,Octubre,Trinidad y Tobago,Laminados,Largos,37.98743
2013,Octubre,Trinidad y Tobago,Laminados,Planos,0.0
2013,Octubre,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Trinidad y Tobago,Laminados,Terminados,37.98743
2013,Octubre,Uruguay,Laminados,Largos,7.31609
2013,Octubre,Uruguay,Laminados,Planos,0.0
2013,Octubre,Uruguay,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Uruguay,Laminados,Terminados,7.31609
2013,Octubre,Venezuela,Laminados,Largos,70.901
2013,Octubre,Venezuela,Laminados,Planos,64.535
2013,Octubre,Venezuela,Laminados,Tubos Sin Costura,0.0
2013,Octubre,Venezuela,Laminados,Terminados,135.43599999999998
2013,Noviembre,Argentina,Laminados,Largos,167.703
2013,Noviembre,Argentina,Laminados,Planos,202.331
2013,Noviembre,Argentina,Laminados,Tubos Sin Costura,66.508
2013,Noviembre,Argentina,Laminados,Terminados,436.542
2013,Noviembre,Brasil,Laminados,Largos,981.0
2013,Noviembre,Brasil,Laminados,Planos,1217.0
2013,Noviembre,Brasil,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Brasil,Laminados,Terminados,2198.0
2013,Noviembre,Chile,Laminados,Largos,79.987
2013,Noviembre,Chile,Laminados,Planos,3.962
2013,Noviembre,Chile,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Chile,Laminados,Terminados,83.949
2013,Noviembre,Colombia,Laminados,Largos,119.767
2013,Noviembre,Colombia,Laminados,Planos,32.777
2013,Noviembre,Colombia,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Colombia,Laminados,Terminados,152.54399999999998
2013,Noviembre,Costa Rica,Laminados,Largos,44.59
2013,Noviembre,Costa Rica,Laminados,Planos,0.0
2013,Noviembre,Costa Rica,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Costa Rica,Laminados,Terminados,44.59
2013,Noviembre,Cuba,Laminados,Largos,13.374
2013,Noviembre,Cuba,Laminados,Planos,0.0
2013,Noviembre,Cuba,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Cuba,Laminados,Terminados,13.374
2013,Noviembre,Ecuador,Laminados,Largos,59.617
2013,Noviembre,Ecuador,Laminados,Planos,0.0
2013,Noviembre,Ecuador,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Ecuador,Laminados,Terminados,59.617
2013,Noviembre,El Salvador,Laminados,Largos,4.12
2013,Noviembre,El Salvador,Laminados,Planos,0.0
2013,Noviembre,El Salvador,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,El Salvador,Laminados,Terminados,4.12
2013,Noviembre,Guatemala,Laminados,Largos,57.012
2013,Noviembre,Guatemala,Laminados,Planos,0.0
2013,Noviembre,Guatemala,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Guatemala,Laminados,Terminados,57.012
2013,Noviembre,México,Laminados,Largos,589.8244697907511
2013,Noviembre,México,Laminados,Planos,637.50580351471
2013,Noviembre,México,Laminados,Tubos Sin Costura,88.8921450815905
2013,Noviembre,México,Laminados,Terminados,1316.2224183870517
2013,Noviembre,Paraguay,Laminados,Largos,2.34325
2013,Noviembre,Paraguay,Laminados,Planos,0.0
2013,Noviembre,Paraguay,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Paraguay,Laminados,Terminados,2.34325
2013,Noviembre,Perú,Laminados,Largos,107.066
2013,Noviembre,Perú,Laminados,Planos,4.737
2013,Noviembre,Perú,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Perú,Laminados,Terminados,111.803
2013,Noviembre,República Dominicana,Laminados,Largos,36.369
2013,Noviembre,República Dominicana,Laminados,Planos,0.0
2013,Noviembre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,República Dominicana,Laminados,Terminados,36.369
2013,Noviembre,Trinidad y Tobago,Laminados,Largos,39.88675
2013,Noviembre,Trinidad y Tobago,Laminados,Planos,0.0
2013,Noviembre,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Trinidad y Tobago,Laminados,Terminados,39.88675
2013,Noviembre,Uruguay,Laminados,Largos,7.17704
2013,Noviembre,Uruguay,Laminados,Planos,0.0
2013,Noviembre,Uruguay,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Uruguay,Laminados,Terminados,7.17704
2013,Noviembre,Venezuela,Laminados,Largos,57.557
2013,Noviembre,Venezuela,Laminados,Planos,24.604
2013,Noviembre,Venezuela,Laminados,Tubos Sin Costura,0.0
2013,Noviembre,Venezuela,Laminados,Terminados,82.161
2013,Diciembre,Argentina,Laminados,Largos,138.736
2013,Diciembre,Argentina,Laminados,Planos,208.065
2013,Diciembre,Argentina,Laminados,Tubos Sin Costura,58.764
2013,Diciembre,Argentina,Laminados,Terminados,405.565
2013,Diciembre,Brasil,Laminados,Largos,740.0
2013,Diciembre,Brasil,Laminados,Planos,1284.0
2013,Diciembre,Brasil,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Brasil,Laminados,Terminados,2024.0
2013,Diciembre,Chile,Laminados,Largos,78.059
2013,Diciembre,Chile,Laminados,Planos,0.231
2013,Diciembre,Chile,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Chile,Laminados,Terminados,78.28999999999999
2013,Diciembre,Colombia,Laminados,Largos,108.328
2013,Diciembre,Colombia,Laminados,Planos,33.68
2013,Diciembre,Colombia,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Colombia,Laminados,Terminados,142.008
2013,Diciembre,Costa Rica,Laminados,Largos,46.82
2013,Diciembre,Costa Rica,Laminados,Planos,0.0
2013,Diciembre,Costa Rica,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Costa Rica,Laminados,Terminados,46.82
2013,Diciembre,Cuba,Laminados,Largos,14.043
2013,Diciembre,Cuba,Laminados,Planos,0.0
2013,Diciembre,Cuba,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Cuba,Laminados,Terminados,14.043
2013,Diciembre,Ecuador,Laminados,Largos,60.582
2013,Diciembre,Ecuador,Laminados,Planos,0.0
2013,Diciembre,Ecuador,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Ecuador,Laminados,Terminados,60.582
2013,Diciembre,El Salvador,Laminados,Largos,0.10300000000000001
2013,Diciembre,El Salvador,Laminados,Planos,0.0
2013,Diciembre,El Salvador,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,El Salvador,Laminados,Terminados,0.10300000000000001
2013,Diciembre,Guatemala,Laminados,Largos,59.863
2013,Diciembre,Guatemala,Laminados,Planos,0.0
2013,Diciembre,Guatemala,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Guatemala,Laminados,Terminados,59.863
2013,Diciembre,México,Laminados,Largos,574.8039280488575
2013,Diciembre,México,Laminados,Planos,646.1888827464501
2013,Diciembre,México,Laminados,Tubos Sin Costura,87.07525408054393
2013,Diciembre,México,Laminados,Terminados,1308.0680648758516
2013,Diciembre,Paraguay,Laminados,Largos,2.46067
2013,Diciembre,Paraguay,Laminados,Planos,0.0
2013,Diciembre,Paraguay,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Paraguay,Laminados,Terminados,2.46067
2013,Diciembre,Perú,Laminados,Largos,102.976
2013,Diciembre,Perú,Laminados,Planos,4.574
2013,Diciembre,Perú,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Perú,Laminados,Terminados,107.55
2013,Diciembre,República Dominicana,Laminados,Largos,37.0
2013,Diciembre,República Dominicana,Laminados,Planos,0.0
2013,Diciembre,República Dominicana,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,República Dominicana,Laminados,Terminados,37.0
2013,Diciembre,Trinidad y Tobago,Laminados,Largos,41.88083
2013,Diciembre,Trinidad y Tobago,Laminados,Planos,0.0
2013,Diciembre,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Trinidad y Tobago,Laminados,Terminados,41.88083
2013,Diciembre,Uruguay,Laminados,Largos,4.61234
2013,Diciembre,Uruguay,Laminados,Planos,0.0
2013,Diciembre,Uruguay,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Uruguay,Laminados,Terminados,4.61234
2013,Diciembre,Venezuela,Laminados,Largos,49.761
2013,Diciembre,Venezuela,Laminados,Planos,26.081
2013,Diciembre,Venezuela,Laminados,Tubos Sin Costura,0.0
2013,Diciembre,Venezuela,Laminados,Terminados,75.842
2012,Enero,Argentina,Laminados,Largos,103.517
2012,Enero,Argentina,Laminados,Planos,114.424
2012,Enero,Argentina,Laminados,Tubos Sin Costura,49.572
2012,Enero,Argentina,Laminados,Terminados,267.51300000000003
2012,Enero,Brasil,Laminados,Largos,868.0
2012,Enero,Brasil,Laminados,Planos,1104.0
2012,Enero,Brasil,Laminados,Tubos Sin Costura,0.0
2012,Enero,Brasil,Laminados,Terminados,1972.0
2012,Enero,Chile,Laminados,Largos,94.623
2012,Enero,Chile,Laminados,Planos,37.513
2012,Enero,Chile,Laminados,Tubos Sin Costura,0.0
2012,Enero,Chile,Laminados,Terminados,132.136
2012,Enero,Colombia,Laminados,Largos,114.418
2012,Enero,Colombia,Laminados,Planos,27.441
2012,Enero,Colombia,Laminados,Tubos Sin Costura,0.0
2012,Enero,Colombia,Laminados,Terminados,141.859
2012,Enero,Costa Rica,Laminados,Largos,29.0
2012,Enero,Costa Rica,Laminados,Planos,0.0
2012,Enero,Costa Rica,Laminados,Tubos Sin Costura,0.0
2012,Enero,Costa Rica,Laminados,Terminados,29.0
2012,Enero,Cuba,Laminados,Largos,9.393
2012,Enero,Cuba,Laminados,Planos,0.0
2012,Enero,Cuba,Laminados,Tubos Sin Costura,0.0
2012,Enero,Cuba,Laminados,Terminados,9.393
2012,Enero,Ecuador,Laminados,Largos,42.819
2012,Enero,Ecuador,Laminados,Planos,0.0
2012,Enero,Ecuador,Laminados,Tubos Sin Costura,0.0
2012,Enero,Ecuador,Laminados,Terminados,42.819
2012,Enero,El Salvador,Laminados,Largos,8.6
2012,Enero,El Salvador,Laminados,Planos,0.0
2012,Enero,El Salvador,Laminados,Tubos Sin Costura,0.0
2012,Enero,El Salvador,Laminados,Terminados,8.6
2012,Enero,Guatemala,Laminados,Largos,35.0
2012,Enero,Guatemala,Laminados,Planos,0.0
2012,Enero,Guatemala,Laminados,Tubos Sin Costura,0.0
2012,Enero,Guatemala,Laminados,Terminados,35.0
2012,Enero,México,Laminados,Largos,675.8804934856508
2012,Enero,México,Laminados,Planos,542.5626733587856
2012,Enero,México,Laminados,Tubos Sin Costura,78.13554743723998
2012,Enero,México,Laminados,Terminados,1296.5787142816762
2012,Enero,Paraguay,Laminados,Largos,1.166
2012,Enero,Paraguay,Laminados,Planos,0.0
2012,Enero,Paraguay,Laminados,Tubos Sin Costura,0.0
2012,Enero,Paraguay,Laminados,Terminados,1.166
2012,Enero,Perú,Laminados,Largos,100.277
2012,Enero,Perú,Laminados,Planos,3.97
2012,Enero,Perú,Laminados,Tubos Sin Costura,0.0
2012,Enero,Perú,Laminados,Terminados,104.247
2012,Enero,República Dominicana,Laminados,Largos,12.246
2012,Enero,República Dominicana,Laminados,Planos,0.0
2012,Enero,República Dominicana,Laminados,Tubos Sin Costura,0.0
2012,Enero,República Dominicana,Laminados,Terminados,12.246
2012,Enero,Trinidad y Tobago,Laminados,Largos,23.773
2012,Enero,Trinidad y Tobago,Laminados,Planos,0.0
2012,Enero,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2012,Enero,Trinidad y Tobago,Laminados,Terminados,23.773
2012,Enero,Uruguay,Laminados,Largos,3.92
2012,Enero,Uruguay,Laminados,Planos,0.0
2012,Enero,Uruguay,Laminados,Tubos Sin Costura,0.0
2012,Enero,Uruguay,Laminados,Terminados,3.92
2012,Enero,Venezuela,Laminados,Largos,71.749
2012,Enero,Venezuela,Laminados,Planos,67.045
2012,Enero,Venezuela,Laminados,Tubos Sin Costura,0.0
2012,Enero,Venezuela,Laminados,Terminados,138.79399999999998
2012,Febrero,Argentina,Laminados,Largos,131.158
2012,Febrero,Argentina,Laminados,Planos,205.453
2012,Febrero,Argentina,Laminados,Tubos Sin Costura,53.016
2012,Febrero,Argentina,Laminados,Terminados,389.627
2012,Febrero,Brasil,Laminados,Largos,882.0
2012,Febrero,Brasil,Laminados,Planos,1200.0
2012,Febrero,Brasil,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Brasil,Laminados,Terminados,2082.0
2012,Febrero,Chile,Laminados,Largos,93.345
2012,Febrero,Chile,Laminados,Planos,42.161
2012,Febrero,Chile,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Chile,Laminados,Terminados,135.506
2012,Febrero,Colombia,Laminados,Largos,119.682
2012,Febrero,Colombia,Laminados,Planos,29.873
2012,Febrero,Colombia,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Colombia,Laminados,Terminados,149.555
2012,Febrero,Costa Rica,Laminados,Largos,29.144999999999996
2012,Febrero,Costa Rica,Laminados,Planos,0.0
2012,Febrero,Costa Rica,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Costa Rica,Laminados,Terminados,29.144999999999996
2012,Febrero,Cuba,Laminados,Largos,12.947
2012,Febrero,Cuba,Laminados,Planos,0.0
2012,Febrero,Cuba,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Cuba,Laminados,Terminados,12.947
2012,Febrero,Ecuador,Laminados,Largos,40.281
2012,Febrero,Ecuador,Laminados,Planos,0.0
2012,Febrero,Ecuador,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Ecuador,Laminados,Terminados,40.281
2012,Febrero,El Salvador,Laminados,Largos,8.2
2012,Febrero,El Salvador,Laminados,Planos,0.0
2012,Febrero,El Salvador,Laminados,Tubos Sin Costura,0.0
2012,Febrero,El Salvador,Laminados,Terminados,8.2
2012,Febrero,Guatemala,Laminados,Largos,35.175
2012,Febrero,Guatemala,Laminados,Planos,0.0
2012,Febrero,Guatemala,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Guatemala,Laminados,Terminados,35.175
2012,Febrero,México,Laminados,Largos,592.3662584786082
2012,Febrero,México,Laminados,Planos,631.94534168159
2012,Febrero,México,Laminados,Tubos Sin Costura,74.52457036085247
2012,Febrero,México,Laminados,Terminados,1298.8361705210507
2012,Febrero,Paraguay,Laminados,Largos,1.467
2012,Febrero,Paraguay,Laminados,Planos,0.0
2012,Febrero,Paraguay,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Paraguay,Laminados,Terminados,1.467
2012,Febrero,Perú,Laminados,Largos,87.557
2012,Febrero,Perú,Laminados,Planos,2.889
2012,Febrero,Perú,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Perú,Laminados,Terminados,90.446
2012,Febrero,República Dominicana,Laminados,Largos,46.555
2012,Febrero,República Dominicana,Laminados,Planos,0.0
2012,Febrero,República Dominicana,Laminados,Tubos Sin Costura,0.0
2012,Febrero,República Dominicana,Laminados,Terminados,46.555
2012,Febrero,Trinidad y Tobago,Laminados,Largos,24.962
2012,Febrero,Trinidad y Tobago,Laminados,Planos,0.0
2012,Febrero,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Trinidad y Tobago,Laminados,Terminados,24.962
2012,Febrero,Uruguay,Laminados,Largos,3.147
2012,Febrero,Uruguay,Laminados,Planos,0.0
2012,Febrero,Uruguay,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Uruguay,Laminados,Terminados,3.147
2012,Febrero,Venezuela,Laminados,Largos,86.981
2012,Febrero,Venezuela,Laminados,Planos,68.055
2012,Febrero,Venezuela,Laminados,Tubos Sin Costura,0.0
2012,Febrero,Venezuela,Laminados,Terminados,155.036
2012,Marzo,Argentina,Laminados,Largos,167.208
2012,Marzo,Argentina,Laminados,Planos,243.847
2012,Marzo,Argentina,Laminados,Tubos Sin Costura,75.853
2012,Marzo,Argentina,Laminados,Terminados,486.908
2012,Marzo,Brasil,Laminados,Largos,942.0
2012,Marzo,Brasil,Laminados,Planos,1307.0
2012,Marzo,Brasil,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Brasil,Laminados,Terminados,2249.0
2012,Marzo,Chile,Laminados,Largos,104.713
2012,Marzo,Chile,Laminados,Planos,44.316
2012,Marzo,Chile,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Chile,Laminados,Terminados,149.029
2012,Marzo,Colombia,Laminados,Largos,127.003
2012,Marzo,Colombia,Laminados,Planos,51.138
2012,Marzo,Colombia,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Colombia,Laminados,Terminados,178.141
2012,Marzo,Costa Rica,Laminados,Largos,29.29072499999999
2012,Marzo,Costa Rica,Laminados,Planos,0.0
2012,Marzo,Costa Rica,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Costa Rica,Laminados,Terminados,29.29072499999999
2012,Marzo,Cuba,Laminados,Largos,13.112
2012,Marzo,Cuba,Laminados,Planos,0.0
2012,Marzo,Cuba,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Cuba,Laminados,Terminados,13.112
2012,Marzo,Ecuador,Laminados,Largos,46.845
2012,Marzo,Ecuador,Laminados,Planos,0.0
2012,Marzo,Ecuador,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Ecuador,Laminados,Terminados,46.845
2012,Marzo,El Salvador,Laminados,Largos,9.1
2012,Marzo,El Salvador,Laminados,Planos,0.0
2012,Marzo,El Salvador,Laminados,Tubos Sin Costura,0.0
2012,Marzo,El Salvador,Laminados,Terminados,9.1
2012,Marzo,Guatemala,Laminados,Largos,35.350874999999995
2012,Marzo,Guatemala,Laminados,Planos,0.0
2012,Marzo,Guatemala,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Guatemala,Laminados,Terminados,35.350874999999995
2012,Marzo,México,Laminados,Largos,640.9088906468357
2012,Marzo,México,Laminados,Planos,632.2379646545356
2012,Marzo,México,Laminados,Tubos Sin Costura,75.22885677864886
2012,Marzo,México,Laminados,Terminados,1348.3757120800203
2012,Marzo,Paraguay,Laminados,Largos,1.54
2012,Marzo,Paraguay,Laminados,Planos,0.0
2012,Marzo,Paraguay,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Paraguay,Laminados,Terminados,1.54
2012,Marzo,Perú,Laminados,Largos,101.008
2012,Marzo,Perú,Laminados,Planos,4.455
2012,Marzo,Perú,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Perú,Laminados,Terminados,105.463
2012,Marzo,República Dominicana,Laminados,Largos,36.312
2012,Marzo,República Dominicana,Laminados,Planos,0.0
2012,Marzo,República Dominicana,Laminados,Tubos Sin Costura,0.0
2012,Marzo,República Dominicana,Laminados,Terminados,36.312
2012,Marzo,Trinidad y Tobago,Laminados,Largos,26.21
2012,Marzo,Trinidad y Tobago,Laminados,Planos,0.0
2012,Marzo,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Trinidad y Tobago,Laminados,Terminados,26.21
2012,Marzo,Uruguay,Laminados,Largos,6.819
2012,Marzo,Uruguay,Laminados,Planos,0.0
2012,Marzo,Uruguay,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Uruguay,Laminados,Terminados,6.819
2012,Marzo,Venezuela,Laminados,Largos,99.527
2012,Marzo,Venezuela,Laminados,Planos,109.363
2012,Marzo,Venezuela,Laminados,Tubos Sin Costura,0.0
2012,Marzo,Venezuela,Laminados,Terminados,208.89
2012,Abril,Argentina,Laminados,Largos,160.37
2012,Abril,Argentina,Laminados,Planos,214.201
2012,Abril,Argentina,Laminados,Tubos Sin Costura,71.455
2012,Abril,Argentina,Laminados,Terminados,446.026
2012,Abril,Brasil,Laminados,Largos,939.0
2012,Abril,Brasil,Laminados,Planos,1211.0
2012,Abril,Brasil,Laminados,Tubos Sin Costura,0.0
2012,Abril,Brasil,Laminados,Terminados,2150.0
2012,Abril,Chile,Laminados,Largos,95.725
2012,Abril,Chile,Laminados,Planos,36.669
2012,Abril,Chile,Laminados,Tubos Sin Costura,0.0
2012,Abril,Chile,Laminados,Terminados,132.394
2012,Abril,Colombia,Laminados,Largos,106.97
2012,Abril,Colombia,Laminados,Planos,37.174
2012,Abril,Colombia,Laminados,Tubos Sin Costura,0.0
2012,Abril,Colombia,Laminados,Terminados,144.144
2012,Abril,Costa Rica,Laminados,Largos,29.437178624999987
2012,Abril,Costa Rica,Laminados,Planos,0.0
2012,Abril,Costa Rica,Laminados,Tubos Sin Costura,0.0
2012,Abril,Costa Rica,Laminados,Terminados,29.437178624999987
2012,Abril,Cuba,Laminados,Largos,12.682
2012,Abril,Cuba,Laminados,Planos,0.0
2012,Abril,Cuba,Laminados,Tubos Sin Costura,0.0
2012,Abril,Cuba,Laminados,Terminados,12.682
2012,Abril,Ecuador,Laminados,Largos,49.95
2012,Abril,Ecuador,Laminados,Planos,0.0
2012,Abril,Ecuador,Laminados,Tubos Sin Costura,0.0
2012,Abril,Ecuador,Laminados,Terminados,49.95
2012,Abril,El Salvador,Laminados,Largos,6.0
2012,Abril,El Salvador,Laminados,Planos,0.0
2012,Abril,El Salvador,Laminados,Tubos Sin Costura,0.0
2012,Abril,El Salvador,Laminados,Terminados,6.0
2012,Abril,Guatemala,Laminados,Largos,35.52762937499999
2012,Abril,Guatemala,Laminados,Planos,0.0
2012,Abril,Guatemala,Laminados,Tubos Sin Costura,0.0
2012,Abril,Guatemala,Laminados,Terminados,35.52762937499999
2012,Abril,México,Laminados,Largos,629.0335746087535
2012,Abril,México,Laminados,Planos,606.796908875544
2012,Abril,México,Laminados,Tubos Sin Costura,79.98580846913649
2012,Abril,México,Laminados,Terminados,1315.8162919534338
2012,Abril,Paraguay,Laminados,Largos,1.617
2012,Abril,Paraguay,Laminados,Planos,0.0
2012,Abril,Paraguay,Laminados,Tubos Sin Costura,0.0
2012,Abril,Paraguay,Laminados,Terminados,1.617
2012,Abril,Perú,Laminados,Largos,95.357
2012,Abril,Perú,Laminados,Planos,4.32
2012,Abril,Perú,Laminados,Tubos Sin Costura,0.0
2012,Abril,Perú,Laminados,Terminados,99.67699999999999
2012,Abril,República Dominicana,Laminados,Largos,37.803
2012,Abril,República Dominicana,Laminados,Planos,0.0
2012,Abril,República Dominicana,Laminados,Tubos Sin Costura,0.0
2012,Abril,República Dominicana,Laminados,Terminados,37.803
2012,Abril,Trinidad y Tobago,Laminados,Largos,27.521
2012,Abril,Trinidad y Tobago,Laminados,Planos,0.0
2012,Abril,Trinidad y Tobago,Laminados,Tubos Sin Costura,0.0
2012,Abril,Trinidad y Tobago,Laminados,Terminados,27.521
2012,Abril,Uruguay,Laminados,Largos,5.653
2012,Abril,Uruguay,Laminados,Planos,0.0
2012,Abril,Uruguay,Laminados,Tubos Sin Costura,0.0
2012,Abril,Uruguay,Laminados,Terminados,5.653
2012,Abril,Venezuela,Laminados,Largos,87.951
2012,Abril,Venezuela,Laminados,Planos,76.732
2012,Abril,Venezuela,Laminados,Tubos Sin Costura,0.0
2012,Abril,Venezuela,Laminados,Terminados,164.683
2012,Mayo,Argentina,Laminados,Largos,154.265
2012,Mayo,Argentina,Laminados,Planos,206.07
2012,Mayo,Argentina,Laminados,Tubos Sin Costura,70.555
2012,Mayo,Argentina,Laminados,Terminados,430.89
2012,Mayo,Brasil,Laminados,Largos,940.0
2012,Mayo,Brasil,Laminados,Planos,1274.0
2012,Mayo,Brasil,Laminados,Tubos Sin Costura,0.0
2012,Mayo,Brasil,Laminados,Terminados,2214.0
2012,Mayo,Chile,Laminados,Largos,108.408
2012,Mayo,Chile,Laminados,Planos,42.643
