Año,Mes,País,Producto,Importacion
2021,Abril,Paraguay,Largos,13.308450500000001
2021,Abril,Paraguay,Planos,21.912636400000004
2021,Abril,Paraguay,Tubos Sin Costura,0.07818290000000001
2021,Abril,Paraguay,Laminados,35.299269800000005
2021,Abril,Perú,Largos,259.458
2021,Abril,Perú,Planos,174.2476
2021,Abril,Perú,Tubos Sin Costura,4.070958
2021,Abril,Perú,Laminados,437.776558
2021,Abril,Uruguay,Largos,5.280943
2021,Abril,Uruguay,Planos,6.77583
2021,Abril,Uruguay,Tubos Sin Costura,0.085792
2021,Abril,Uruguay,Laminados,12.142565
2021,Abril,Venezuela,Largos,0.018957
2021,Abril,Venezuela,Planos,0.155529
2021,Abril,Venezuela,Tubos Sin Costura,0.001189
2021,Abril,Venezuela,Laminados,0.175675
2021,Mayo,Argentina,Largos,33.743
2021,Mayo,Argentina,Planos,44.835
2021,Mayo,Argentina,Tubos Sin Costura,1.196
2021,Mayo,Argentina,Laminados,79.774
2021,Mayo,Bolivia,Largos,36.976089
2021,Mayo,Bolivia,Planos,20.727975
2021,Mayo,Bolivia,Tubos Sin Costura,0.139653
2021,Mayo,Bolivia,Laminados,57.843717000000005
2021,Mayo,Brasil,Largos,139.848
2021,Mayo,Brasil,Planos,212.937
2021,Mayo,Brasil,Tubos Sin Costura,0.0
2021,Mayo,Brasil,Laminados,352.785
2021,Mayo,Chile,Largos,41.18735253958351
2021,Mayo,Chile,Planos,165.31775343958358
2021,Mayo,Chile,Tubos Sin Costura,2.7387522999999994
2021,Mayo,Chile,Laminados,209.24385827916709
2021,Mayo,Colombia,Largos,97.73653302
2021,Mayo,Colombia,Planos,158.47401114999997
2021,Mayo,Colombia,Tubos Sin Costura,18.859526540000005
2021,Mayo,Colombia,Laminados,275.0700707099999
2021,Mayo,Costa Rica,Largos,20.49274
2021,Mayo,Costa Rica,Planos,20.59323
2021,Mayo,Costa Rica,Tubos Sin Costura,0.0419
2021,Mayo,Costa Rica,Laminados,41.12787
2021,Mayo,Ecuador,Largos,3.305868
2021,Mayo,Ecuador,Planos,91.3231
2021,Mayo,Ecuador,Tubos Sin Costura,5.428768
2021,Mayo,Ecuador,Laminados,100.057736
2021,Mayo,El Salvador,Largos,13.84046
2021,Mayo,El Salvador,Planos,15.22117
2021,Mayo,El Salvador,Tubos Sin Costura,0.004705
2021,Mayo,El Salvador,Laminados,29.066335000000002
2021,Mayo,Guatemala,Largos,31.270445
2021,Mayo,Guatemala,Planos,41.383279
2021,Mayo,Guatemala,Tubos Sin Costura,0.239908
2021,Mayo,Guatemala,Laminados,72.893632
2021,Mayo,Honduras,Largos,11.56151
2021,Mayo,Honduras,Planos,59.36538
2021,Mayo,Honduras,Tubos Sin Costura,0.126642
2021,Mayo,Honduras,Laminados,71.053532
2021,Mayo,México,Largos,150.63830240284
2021,Mayo,México,Planos,842.85373568787
2021,Mayo,México,Tubos Sin Costura,15.00297321117
2021,Mayo,México,Laminados,1008.4950113018799
2021,Mayo,Panamá,Largos,22.19267
2021,Mayo,Panamá,Planos,19.45045
2021,Mayo,Panamá,Tubos Sin Costura,0.004275
2021,Mayo,Panamá,Laminados,41.647394999999996
2021,Mayo,Paraguay,Largos,13.2191036
2021,Mayo,Paraguay,Planos,16.364788400000002
2021,Mayo,Paraguay,Tubos Sin Costura,0.1324642
2021,Mayo,Paraguay,Laminados,29.716356200000003
2021,Mayo,Perú,Largos,119.0282
2021,Mayo,Perú,Planos,153.5481
2021,Mayo,Perú,Tubos Sin Costura,4.278208
2021,Mayo,Perú,Laminados,276.854508
2021,Mayo,Uruguay,Largos,4.4445
2021,Mayo,Uruguay,Planos,13.22917
2021,Mayo,Uruguay,Tubos Sin Costura,0.157142
2021,Mayo,Uruguay,Laminados,17.830812
2021,Mayo,Venezuela,Largos,0.118802
2021,Mayo,Venezuela,Planos,0.804529
2021,Mayo,Venezuela,Tubos Sin Costura,0.002175
2021,Mayo,Venezuela,Laminados,0.925506
2021,Junio,Argentina,Largos,46.66
2021,Junio,Argentina,Planos,38.321
2021,Junio,Argentina,Tubos Sin Costura,2.379
2021,Junio,Argentina,Laminados,87.36
2021,Junio,Bolivia,Largos,43.355986
2021,Junio,Bolivia,Planos,18.874689
2021,Junio,Bolivia,Tubos Sin Costura,0.082328
2021,Junio,Bolivia,Laminados,62.313003
2021,Junio,Brasil,Largos,125.734
2021,Junio,Brasil,Planos,251.949
2021,Junio,Brasil,Tubos Sin Costura,0.0
2021,Junio,Brasil,Laminados,377.683
2021,Junio,Chile,Largos,28.543855239583497
2021,Junio,Chile,Planos,149.3753465395835
2021,Junio,Chile,Tubos Sin Costura,2.4426711100000005
2021,Junio,Chile,Laminados,180.361872889167
2021,Junio,Colombia,Largos,103.76942337999999
2021,Junio,Colombia,Planos,116.78448181999995
2021,Junio,Colombia,Tubos Sin Costura,16.112041709999996
2021,Junio,Colombia,Laminados,236.66594690999995
2021,Junio,Costa Rica,Largos,6.761066
2021,Junio,Costa Rica,Planos,49.47119
2021,Junio,Costa Rica,Tubos Sin Costura,0.568028
2021,Junio,Costa Rica,Laminados,56.800284
2021,Junio,Ecuador,Largos,2.536144
2021,Junio,Ecuador,Planos,90.40814
2021,Junio,Ecuador,Tubos Sin Costura,5.918112
2021,Junio,Ecuador,Laminados,98.862396
2021,Junio,El Salvador,Largos,18.90754
2021,Junio,El Salvador,Planos,29.88177
2021,Junio,El Salvador,Tubos Sin Costura,0.044435
2021,Junio,El Salvador,Laminados,48.833745
2021,Junio,Guatemala,Largos,42.824456
2021,Junio,Guatemala,Planos,56.649552
2021,Junio,Guatemala,Tubos Sin Costura,0.662214
2021,Junio,Guatemala,Laminados,100.136222
2021,Junio,Honduras,Largos,16.4739
2021,Junio,Honduras,Planos,28.48689
2021,Junio,Honduras,Tubos Sin Costura,0.075337
2021,Junio,Honduras,Laminados,45.036127
2021,Junio,México,Largos,160.42830752837997
2021,Junio,México,Planos,773.0170856282001
2021,Junio,México,Tubos Sin Costura,10.1002280027
2021,Junio,México,Laminados,943.54562115928
2021,Junio,Panamá,Largos,18.75205
2021,Junio,Panamá,Planos,1.159309
2021,Junio,Panamá,Tubos Sin Costura,0.058065
2021,Junio,Panamá,Laminados,19.969424
2021,Junio,Paraguay,Largos,7.7945332999999986
2021,Junio,Paraguay,Planos,18.119671299999997
2021,Junio,Paraguay,Tubos Sin Costura,0.030399300000000004
2021,Junio,Paraguay,Laminados,25.944603899999994
2021,Junio,Perú,Largos,165.1738
2021,Junio,Perú,Planos,64.93842
2021,Junio,Perú,Tubos Sin Costura,3.68738
2021,Junio,Perú,Laminados,233.79959999999997
2021,Junio,Uruguay,Largos,4.849214
2021,Junio,Uruguay,Planos,7.476028
2021,Junio,Uruguay,Tubos Sin Costura,0.189179
2021,Junio,Uruguay,Laminados,12.514420999999999
2021,Junio,Venezuela,Largos,0.110134
2021,Junio,Venezuela,Planos,1.197115
2021,Junio,Venezuela,Tubos Sin Costura,0.004111
2021,Junio,Venezuela,Laminados,1.3113599999999999
2021,Julio,Argentina,Largos,40.31
2021,Julio,Argentina,Planos,57.252
2021,Julio,Argentina,Tubos Sin Costura,2.708
2021,Julio,Argentina,Laminados,100.27000000000001
2021,Julio,Bolivia,Largos,54.915246
2021,Julio,Bolivia,Planos,17.332664
2021,Julio,Bolivia,Tubos Sin Costura,1.771917
2021,Julio,Bolivia,Laminados,74.019827
2021,Julio,Brasil,Largos,114.471
2021,Julio,Brasil,Planos,236.749
2021,Julio,Brasil,Tubos Sin Costura,0.0
2021,Julio,Brasil,Laminados,351.22
2021,Julio,Chile,Largos,56.19400993958351
2021,Julio,Chile,Planos,114.8446099395835
2021,Julio,Chile,Tubos Sin Costura,2.273761
2021,Julio,Chile,Laminados,173.31238087916702
2021,Julio,Colombia,Largos,133.07352755000002
2021,Julio,Colombia,Planos,118.37204234999997
2021,Julio,Colombia,Tubos Sin Costura,2.953906229999998
2021,Julio,Colombia,Laminados,254.39947613
2021,Julio,Costa Rica,Largos,17.26054
2021,Julio,Costa Rica,Planos,11.0082
2021,Julio,Costa Rica,Tubos Sin Costura,0.228416
2021,Julio,Costa Rica,Laminados,28.497156
2021,Julio,Ecuador,Largos,5.021042
2021,Julio,Ecuador,Planos,88.55209
2021,Julio,Ecuador,Tubos Sin Costura,5.813803
2021,Julio,Ecuador,Laminados,99.386935
2021,Julio,El Salvador,Largos,22.36829
2021,Julio,El Salvador,Planos,37.27786
2021,Julio,El Salvador,Tubos Sin Costura,0.259282
2021,Julio,El Salvador,Laminados,59.90543199999999
2021,Julio,Guatemala,Largos,42.885269
2021,Julio,Guatemala,Planos,41.453261
2021,Julio,Guatemala,Tubos Sin Costura,0.415197
2021,Julio,Guatemala,Laminados,84.753727
2021,Julio,Honduras,Largos,12.36304
2021,Julio,Honduras,Planos,11.4146
2021,Julio,Honduras,Tubos Sin Costura,0.257397
2021,Julio,Honduras,Laminados,24.035037
2021,Julio,México,Largos,130.63120753557
2021,Julio,México,Planos,922.9349997269501
2021,Julio,México,Tubos Sin Costura,9.39635014726
2021,Julio,México,Laminados,1062.96255740978
2021,Julio,Panamá,Largos,22.19594
2021,Julio,Panamá,Planos,4.805903
2021,Julio,Panamá,Tubos Sin Costura,0.078013
2021,Julio,Panamá,Laminados,27.079856
2021,Julio,Paraguay,Largos,13.45089
2021,Julio,Paraguay,Planos,18.52161
2021,Julio,Paraguay,Tubos Sin Costura,0.300356
2021,Julio,Paraguay,Laminados,32.272856
2021,Julio,Perú,Largos,48.91678
2021,Julio,Perú,Planos,72.8118
2021,Julio,Perú,Tubos Sin Costura,3.601638
2021,Julio,Perú,Laminados,125.330218
2021,Julio,Uruguay,Largos,8.422737
2021,Julio,Uruguay,Planos,7.306958
2021,Julio,Uruguay,Tubos Sin Costura,0.178422
2021,Julio,Uruguay,Laminados,15.908116999999999
2021,Julio,Venezuela,Largos,1.522664
2021,Julio,Venezuela,Planos,3.322082
2021,Julio,Venezuela,Tubos Sin Costura,0.404175
2021,Julio,Venezuela,Laminados,5.248921
2021,Agosto,Argentina,Largos,41.763
2021,Agosto,Argentina,Planos,44.56
2021,Agosto,Argentina,Tubos Sin Costura,2.314
2021,Agosto,Argentina,Laminados,88.637
2021,Agosto,Bolivia,Largos,37.27823
2021,Agosto,Bolivia,Planos,20.22397
2021,Agosto,Bolivia,Tubos Sin Costura,0.340329
2021,Agosto,Bolivia,Laminados,57.842529
2021,Agosto,Brasil,Largos,95.004
2021,Agosto,Brasil,Planos,210.526
2021,Agosto,Brasil,Tubos Sin Costura,0.0
2021,Agosto,Brasil,Laminados,269.552
2021,Agosto,Chile,Largos,36.75917993958351
2021,Agosto,Chile,Planos,119.3844099395835
2021,Agosto,Chile,Tubos Sin Costura,1.853927
2021,Agosto,Chile,Laminados,157.99751687916702
2021,Agosto,Colombia,Largos,83.19387558000001
2021,Agosto,Colombia,Planos,120.88283431000002
2021,Agosto,Colombia,Tubos Sin Costura,22.407794449999987
2021,Agosto,Colombia,Laminados,226.48450434
2021,Agosto,Costa Rica,Largos,15.108298
2021,Agosto,Costa Rica,Planos,19.13176
2021,Agosto,Costa Rica,Tubos Sin Costura,0.187906
2021,Agosto,Costa Rica,Laminados,34.427963999999996
2021,Agosto,Ecuador,Largos,9.803034
2021,Agosto,Ecuador,Planos,70.7688
2021,Agosto,Ecuador,Tubos Sin Costura,5.874246
2021,Agosto,Ecuador,Laminados,86.44608
2021,Agosto,El Salvador,Largos,18.66398
2021,Agosto,El Salvador,Planos,24.98469
2021,Agosto,El Salvador,Tubos Sin Costura,0.02972
2021,Agosto,El Salvador,Laminados,43.67838999999999
2021,Agosto,Guatemala,Largos,21.43751
2021,Agosto,Guatemala,Planos,79.09314
2021,Agosto,Guatemala,Tubos Sin Costura,0.664745
2021,Agosto,Guatemala,Laminados,101.195395
2021,Agosto,Honduras,Largos,12.22847
2021,Agosto,Honduras,Planos,76.93385
2021,Agosto,Honduras,Tubos Sin Costura,0.232857
2021,Agosto,Honduras,Laminados,89.395177
2021,Agosto,México,Largos,155.98138425355
2021,Agosto,México,Planos,868.34406513646
2021,Agosto,México,Tubos Sin Costura,13.809039481620001
2021,Agosto,México,Laminados,1038.1344888716299
2021,Agosto,Panamá,Largos,19.29024
2021,Agosto,Panamá,Planos,9.202564
2021,Agosto,Panamá,Tubos Sin Costura,0.100035
2021,Agosto,Panamá,Laminados,28.592838999999998
2021,Agosto,Paraguay,Largos,9.798856
2021,Agosto,Paraguay,Planos,36.0513
2021,Agosto,Paraguay,Tubos Sin Costura,0.056571
2021,Agosto,Paraguay,Laminados,45.906727
2021,Agosto,Perú,Largos,92.70355
2021,Agosto,Perú,Planos,109.7177
2021,Agosto,Perú,Tubos Sin Costura,2.983615
2021,Agosto,Perú,Laminados,205.40486499999997
2021,Agosto,Uruguay,Largos,12.65305
2021,Agosto,Uruguay,Planos,9.193643
2021,Agosto,Uruguay,Tubos Sin Costura,0.233553
2021,Agosto,Uruguay,Laminados,22.080246000000002
2021,Agosto,Venezuela,Largos,0.145937
2021,Agosto,Venezuela,Planos,1.113004
2021,Agosto,Venezuela,Tubos Sin Costura,0.188465
2021,Agosto,Venezuela,Laminados,1.447406
2021,Septiembre,Argentina,Largos,34.517
2021,Septiembre,Argentina,Planos,46.331
2021,Septiembre,Argentina,Tubos Sin Costura,2.139
2021,Septiembre,Argentina,Laminados,82.98700000000001
2021,Septiembre,Bolivia,Largos,33.183721
2021,Septiembre,Bolivia,Planos,13.897008
2021,Septiembre,Bolivia,Tubos Sin Costura,0.773561
2021,Septiembre,Bolivia,Laminados,47.85429
2021,Septiembre,Brasil,Largos,84.95
2021,Septiembre,Brasil,Planos,189.092
2021,Septiembre,Brasil,Tubos Sin Costura,0.0
2021,Septiembre,Brasil,Laminados,274.04200000000003
2021,Septiembre,Chile,Largos,65.14183993958352
2021,Septiembre,Chile,Planos,108.51830993958352
2021,Septiembre,Chile,Tubos Sin Costura,1.922438
2021,Septiembre,Chile,Laminados,175.58258787916702
2021,Septiembre,Colombia,Largos,76.88603808999999
2021,Septiembre,Colombia,Planos,134.47980304999996
2021,Septiembre,Colombia,Tubos Sin Costura,12.958460429999992
2021,Septiembre,Colombia,Laminados,224.32430156999993
2021,Septiembre,Costa Rica,Largos,5.770696
2021,Septiembre,Costa Rica,Planos,68.57763
2021,Septiembre,Costa Rica,Tubos Sin Costura,0.303154
2021,Septiembre,Costa Rica,Laminados,74.65148
2021,Septiembre,Ecuador,Largos,3.160619
2021,Septiembre,Ecuador,Planos,71.57061
2021,Septiembre,Ecuador,Tubos Sin Costura,3.98514
2021,Septiembre,Ecuador,Laminados,78.716369
2021,Septiembre,El Salvador,Largos,6.625734
2021,Septiembre,El Salvador,Planos,15.63368
2021,Septiembre,El Salvador,Tubos Sin Costura,0.060072
2021,Septiembre,El Salvador,Laminados,22.319486
2021,Septiembre,Guatemala,Largos,30.69879
2021,Septiembre,Guatemala,Planos,25.98129
2021,Septiembre,Guatemala,Tubos Sin Costura,0.289424
2021,Septiembre,Guatemala,Laminados,56.969504
2021,Septiembre,Honduras,Largos,10.71773
2021,Septiembre,Honduras,Planos,70.55464
2021,Septiembre,Honduras,Tubos Sin Costura,0.153032
2021,Septiembre,Honduras,Laminados,81.425402
2021,Septiembre,México,Largos,126.84890704437
2021,Septiembre,México,Planos,849.4530520571501
2021,Septiembre,México,Tubos Sin Costura,14.11834331363
2021,Septiembre,México,Laminados,990.4203024151501
2021,Septiembre,Panamá,Largos,6.5843
2021,Septiembre,Panamá,Planos,15.25232
2021,Septiembre,Panamá,Tubos Sin Costura,0.157277
2021,Septiembre,Panamá,Laminados,21.993897
2021,Septiembre,Paraguay,Largos,13.02336
2021,Septiembre,Paraguay,Planos,19.44054
2021,Septiembre,Paraguay,Tubos Sin Costura,0.044308
2021,Septiembre,Paraguay,Laminados,32.508207999999996
2021,Septiembre,Perú,Largos,77.95233
2021,Septiembre,Perú,Planos,76.22126
2021,Septiembre,Perú,Tubos Sin Costura,5.527217
2021,Septiembre,Perú,Laminados,159.700807
2021,Septiembre,Uruguay,Largos,3.638497
2021,Septiembre,Uruguay,Planos,6.002769
2021,Septiembre,Uruguay,Tubos Sin Costura,0.151035
2021,Septiembre,Uruguay,Laminados,9.792301
2021,Septiembre,Venezuela,Largos,0.328921
2021,Septiembre,Venezuela,Planos,2.065748
2021,Septiembre,Venezuela,Tubos Sin Costura,0.002304
2021,Septiembre,Venezuela,Laminados,2.3969730000000005
2021,Octubre,Argentina,Largos,25.005
2021,Octubre,Argentina,Planos,46.954
2021,Octubre,Argentina,Tubos Sin Costura,2.38
2021,Octubre,Argentina,Laminados,74.339
2021,Octubre,Bolivia,Largos,41.283865
2021,Octubre,Bolivia,Planos,13.062957
2021,Octubre,Bolivia,Tubos Sin Costura,0.341405
2021,Octubre,Bolivia,Laminados,54.688227000000005
2021,Octubre,Brasil,Largos,120.742
2021,Octubre,Brasil,Planos,135.071
2021,Octubre,Brasil,Tubos Sin Costura,0.0
2021,Octubre,Brasil,Laminados,255.813
2021,Octubre,Chile,Largos,81.79284468958355
2021,Octubre,Chile,Planos,181.93798918958345
2021,Octubre,Chile,Tubos Sin Costura,2.9329686900000014
2021,Octubre,Chile,Laminados,266.663802569167
2021,Octubre,Colombia,Largos,68.094405
2021,Octubre,Colombia,Planos,133.99677583000002
2021,Octubre,Colombia,Tubos Sin Costura,19.476241379999987
2021,Octubre,Colombia,Laminados,221.56742221
2021,Octubre,Costa Rica,Largos,13.551276
2021,Octubre,Costa Rica,Planos,31.758495
2021,Octubre,Costa Rica,Tubos Sin Costura,0.912617
2021,Octubre,Costa Rica,Laminados,46.222387999999995
2021,Octubre,Ecuador,Largos,4.853649560000001
2021,Octubre,Ecuador,Planos,75.87643
2021,Octubre,Ecuador,Tubos Sin Costura,4.486370370000003
2021,Octubre,Ecuador,Laminados,85.21644993000001
2021,Octubre,El Salvador,Largos,17.91566093
2021,Octubre,El Salvador,Planos,28.793799289999995
2021,Octubre,El Salvador,Tubos Sin Costura,0.01139126
2021,Octubre,El Salvador,Laminados,46.72085148
2021,Octubre,Guatemala,Largos,40.86391
2021,Octubre,Guatemala,Planos,59.55777
2021,Octubre,Guatemala,Tubos Sin Costura,0.147399
2021,Octubre,Guatemala,Laminados,100.56907899999999
2021,Octubre,Honduras,Largos,14.86078115
2021,Octubre,Honduras,Planos,11.282521990000003
2021,Octubre,Honduras,Tubos Sin Costura,0.34678466999999996
2021,Octubre,Honduras,Laminados,26.490087810000002
2021,Octubre,México,Largos,136.36464272474
2021,Octubre,México,Planos,818.4484880208298
2021,Octubre,México,Tubos Sin Costura,19.41693966871
2021,Octubre,México,Laminados,974.2300704142799
2021,Octubre,Panamá,Largos,0.8163155
2021,Octubre,Panamá,Planos,21.897426849999995
2021,Octubre,Panamá,Tubos Sin Costura,0.09919541
2021,Octubre,Panamá,Laminados,22.812937759999997
2021,Octubre,Paraguay,Largos,12.22595
2021,Octubre,Paraguay,Planos,38.2921
2021,Octubre,Paraguay,Tubos Sin Costura,0.063698
2021,Octubre,Paraguay,Laminados,50.581748
2021,Octubre,Perú,Largos,61.36197
2021,Octubre,Perú,Planos,50.64884916999999
2021,Octubre,Perú,Tubos Sin Costura,1.88161
2021,Octubre,Perú,Laminados,113.89242916999999
2021,Octubre,Uruguay,Largos,5.339652
2021,Octubre,Uruguay,Planos,10.844001
2021,Octubre,Uruguay,Tubos Sin Costura,0.043886
2021,Octubre,Uruguay,Laminados,16.227539
2021,Octubre,Venezuela,Largos,0.273265
2021,Octubre,Venezuela,Planos,1.507306
2021,Octubre,Venezuela,Tubos Sin Costura,0.200578
2021,Octubre,Venezuela,Laminados,1.981149
2021,Noviembre,Argentina,Largos,41.117
2021,Noviembre,Argentina,Planos,45.459
2021,Noviembre,Argentina,Tubos Sin Costura,1.7
2021,Noviembre,Argentina,Laminados,88.276
2021,Noviembre,Bolivia,Largos,36.045284
2021,Noviembre,Bolivia,Planos,17.587976
2021,Noviembre,Bolivia,Tubos Sin Costura,0.281644
2021,Noviembre,Bolivia,Laminados,53.91490400000001
2021,Noviembre,Brasil,Largos,84.14
2021,Noviembre,Brasil,Planos,270.457
2021,Noviembre,Brasil,Tubos Sin Costura,0.0
2021,Noviembre,Brasil,Laminados,354.597
2021,Noviembre,Chile,Largos,60.613083579583495
2021,Noviembre,Chile,Planos,128.49639254958345
2021,Noviembre,Chile,Tubos Sin Costura,1.4461634000000008
2021,Noviembre,Chile,Laminados,190.55563952916694
2021,Noviembre,Colombia,Largos,90.92405411
2021,Noviembre,Colombia,Planos,131.36389512
2021,Noviembre,Colombia,Tubos Sin Costura,18.072022439999994
2021,Noviembre,Colombia,Laminados,240.35997166999996
2021,Noviembre,Costa Rica,Largos,10.6512116
2021,Noviembre,Costa Rica,Planos,53.804128
2021,Noviembre,Costa Rica,Tubos Sin Costura,0.413634
2021,Noviembre,Costa Rica,Laminados,64.8689736
2021,Noviembre,Ecuador,Largos,7.417397769999998
2021,Noviembre,Ecuador,Planos,97.95079
2021,Noviembre,Ecuador,Tubos Sin Costura,4.180733320000003
2021,Noviembre,Ecuador,Laminados,109.54892109
2021,Noviembre,El Salvador,Largos,13.31347048
2021,Noviembre,El Salvador,Planos,15.392059660000001
2021,Noviembre,El Salvador,Tubos Sin Costura,0.05694757000000001
2021,Noviembre,El Salvador,Laminados,28.76247771
2021,Noviembre,Guatemala,Largos,52.33615
2021,Noviembre,Guatemala,Planos,53.21255
2021,Noviembre,Guatemala,Tubos Sin Costura,0.442501
2021,Noviembre,Guatemala,Laminados,105.99120099999999
2021,Noviembre,Honduras,Largos,14.432815649999998
2021,Noviembre,Honduras,Planos,34.03091629999999
2021,Noviembre,Honduras,Tubos Sin Costura,0.29219590999999995
2021,Noviembre,Honduras,Laminados,48.75592785999998
2021,Noviembre,México,Largos,154.40541883935
2021,Noviembre,México,Planos,867.6585901126599
2021,Noviembre,México,Tubos Sin Costura,21.230224119
2021,Noviembre,México,Laminados,1043.2942330710098
2021,Noviembre,Panamá,Largos,12.563951790000003
2021,Noviembre,Panamá,Planos,0.6619747100000001
2021,Noviembre,Panamá,Tubos Sin Costura,0.11060268999999999
