Año,Mes,País,Producto,Consumo
2016,Enero,Perú,Largos,200.24911547999997
2016,Enero,Perú,Planos,68.87715798100001
2016,Enero,Perú,Tubos Sin Costura,7.448900249999994
2016,Enero,Perú,Laminados,276.575173711
2016,Enero,República Dominicana,Largos,39.97945
2016,Enero,República Dominicana,Planos,3.794833333333333
2016,Enero,República Dominicana,Tubos Sin Costura,0.0
2016,Enero,República Dominicana,Laminados,43.77428333333333
2016,Enero,Uruguay,Largos,8.0281825352
2016,Enero,Uruguay,Planos,6.229859
2016,Enero,Uruguay,Tubos Sin Costura,0.106806
2016,Enero,Uruguay,Laminados,14.364847535200001
2016,Enero,Venezuela,Largos,26.854103999999996
2016,Enero,Venezuela,Planos,51.689534000000016
2016,Enero,Venezuela,Tubos Sin Costura,11.491508
2016,Enero,Venezuela,Laminados,90.03514600000001
2016,Febrero,Argentina,Largos,138.48658333333336
2016,Febrero,Argentina,Planos,144.70358333333334
2016,Febrero,Argentina,Tubos Sin Costura,6.3790000000000004
2016,Febrero,Argentina,Laminados,289.5691666666667
2016,Febrero,Bolivia,Largos,35.553323
2016,Febrero,Bolivia,Planos,11.999684
2016,Febrero,Bolivia,Tubos Sin Costura,1.227412
2016,Febrero,Bolivia,Laminados,48.780419
2016,Febrero,Brasil,Largos,613.0
2016,Febrero,Brasil,Planos,768.0
2016,Febrero,Brasil,Tubos Sin Costura,0.0
2016,Febrero,Brasil,Laminados,1381.0
2016,Febrero,Chile,Largos,107.15559927999946
2016,Febrero,Chile,Planos,101.78527369000001
2016,Febrero,Chile,Tubos Sin Costura,1.5337844999999994
2016,Febrero,Chile,Laminados,210.47465746999947
2016,Febrero,Colombia,Largos,219.03054726749997
2016,Febrero,Colombia,Planos,128.05850161
2016,Febrero,Colombia,Tubos Sin Costura,4.796614270000001
2016,Febrero,Colombia,Laminados,351.8856631475
2016,Febrero,Costa Rica,Largos,35.26576715
2016,Febrero,Costa Rica,Planos,30.927224
2016,Febrero,Costa Rica,Tubos Sin Costura,0.153279
2016,Febrero,Costa Rica,Laminados,66.34627015
2016,Febrero,Ecuador,Largos,68.02793643999999
2016,Febrero,Ecuador,Planos,59.907070629999986
2016,Febrero,Ecuador,Tubos Sin Costura,11.918681169999996
2016,Febrero,Ecuador,Laminados,139.85368823999997
2016,Febrero,El Salvador,Largos,15.021201930000004
2016,Febrero,El Salvador,Planos,15.119696320000003
2016,Febrero,El Salvador,Tubos Sin Costura,0.15390727
2016,Febrero,El Salvador,Laminados,30.294805520000008
2016,Febrero,Guatemala,Largos,55.466406250000006
2016,Febrero,Guatemala,Planos,10.473002999999999
2016,Febrero,Guatemala,Tubos Sin Costura,0.746387
2016,Febrero,Guatemala,Laminados,66.68579625000001
2016,Febrero,Honduras,Largos,10.174304259999996
2016,Febrero,Honduras,Planos,10.53306169
2016,Febrero,Honduras,Tubos Sin Costura,-0.0024719300000000666
2016,Febrero,Honduras,Laminados,20.704894019999998
2016,Febrero,México,Largos,727.31726622
2016,Febrero,México,Planos,1168.6035263439996
2016,Febrero,México,Tubos Sin Costura,16.457872403000003
2016,Febrero,México,Laminados,1912.3786649669996
2016,Febrero,Panamá,Largos,14.16538707427
2016,Febrero,Panamá,Planos,6.186035200000001
2016,Febrero,Panamá,Tubos Sin Costura,0.0495329
2016,Febrero,Panamá,Laminados,20.40095517427
2016,Febrero,Paraguay,Largos,8.249887374270001
2016,Febrero,Paraguay,Planos,14.736248920000003
2016,Febrero,Paraguay,Tubos Sin Costura,0.29319555
2016,Febrero,Paraguay,Laminados,23.279331844270004
2016,Febrero,Perú,Largos,174.55730979899988
2016,Febrero,Perú,Planos,84.42380007699997
2016,Febrero,Perú,Tubos Sin Costura,2.4451691400000013
2016,Febrero,Perú,Laminados,261.42627901599985
2016,Febrero,República Dominicana,Largos,37.125319999999995
2016,Febrero,República Dominicana,Planos,3.794833333333333
2016,Febrero,República Dominicana,Tubos Sin Costura,0.0
2016,Febrero,República Dominicana,Laminados,40.92015333333333
2016,Febrero,Uruguay,Largos,5.976788475069999
2016,Febrero,Uruguay,Planos,4.813951390000001
2016,Febrero,Uruguay,Tubos Sin Costura,0.09370358000000002
2016,Febrero,Uruguay,Laminados,10.88444344507
2016,Febrero,Venezuela,Largos,35.50288699999998
2016,Febrero,Venezuela,Planos,10.463995000000015
2016,Febrero,Venezuela,Tubos Sin Costura,11.943275
2016,Febrero,Venezuela,Laminados,57.910157
2016,Marzo,Argentina,Largos,144.3455833333333
2016,Marzo,Argentina,Planos,278.32858333333337
2016,Marzo,Argentina,Tubos Sin Costura,12.44
2016,Marzo,Argentina,Laminados,435.1141666666667
2016,Marzo,Bolivia,Largos,53.955437
2016,Marzo,Bolivia,Planos,16.60517
2016,Marzo,Bolivia,Tubos Sin Costura,2.416142
2016,Marzo,Bolivia,Laminados,72.976749
2016,Marzo,Brasil,Largos,748.0
2016,Marzo,Brasil,Planos,924.0
2016,Marzo,Brasil,Tubos Sin Costura,0.0
2016,Marzo,Brasil,Laminados,1672.0
2016,Marzo,Chile,Largos,118.17523288999995
2016,Marzo,Chile,Planos,116.42910715999992
2016,Marzo,Chile,Tubos Sin Costura,1.9110101300000017
2016,Marzo,Chile,Laminados,236.51535017999984
2016,Marzo,Colombia,Largos,211.07863795749992
2016,Marzo,Colombia,Planos,96.55257785999999
2016,Marzo,Colombia,Tubos Sin Costura,2.9493691900000005
2016,Marzo,Colombia,Laminados,310.5805850074999
2016,Marzo,Costa Rica,Largos,39.664806371000005
2016,Marzo,Costa Rica,Planos,40.604709
2016,Marzo,Costa Rica,Tubos Sin Costura,0.398617
2016,Marzo,Costa Rica,Laminados,80.66813237100001
2016,Marzo,Ecuador,Largos,77.78355099
2016,Marzo,Ecuador,Planos,57.69143558000001
2016,Marzo,Ecuador,Tubos Sin Costura,3.39320572
2016,Marzo,Ecuador,Laminados,138.86819229
2016,Marzo,El Salvador,Largos,15.731164020999998
2016,Marzo,El Salvador,Planos,5.741537189999999
2016,Marzo,El Salvador,Tubos Sin Costura,0.21076977999999996
2016,Marzo,El Salvador,Laminados,21.683470990999997
2016,Marzo,Guatemala,Largos,41.639544476000005
2016,Marzo,Guatemala,Planos,21.974985999999998
2016,Marzo,Guatemala,Tubos Sin Costura,0.07329500000000001
2016,Marzo,Guatemala,Laminados,63.687825476
2016,Marzo,Honduras,Largos,13.579797170000004
2016,Marzo,Honduras,Planos,21.690735910000008
2016,Marzo,Honduras,Tubos Sin Costura,-0.041792809999999986
2016,Marzo,Honduras,Laminados,35.22874027000002
2016,Marzo,México,Largos,724.8408181330001
2016,Marzo,México,Planos,1308.5092369319998
2016,Marzo,México,Tubos Sin Costura,31.232315328999995
2016,Marzo,México,Laminados,2064.582370394
2016,Marzo,Panamá,Largos,23.55670790740001
2016,Marzo,Panamá,Planos,15.061113930000001
2016,Marzo,Panamá,Tubos Sin Costura,0.56716513
2016,Marzo,Panamá,Laminados,39.184986967400015
2016,Marzo,Paraguay,Largos,13.306164677400002
2016,Marzo,Paraguay,Planos,9.98003997
2016,Marzo,Paraguay,Tubos Sin Costura,0.20792083
2016,Marzo,Paraguay,Laminados,23.4941254774
2016,Marzo,Perú,Largos,174.95193417700003
2016,Marzo,Perú,Planos,56.71353334600003
2016,Marzo,Perú,Tubos Sin Costura,4.223390209999997
2016,Marzo,Perú,Laminados,235.88885773300004
2016,Marzo,República Dominicana,Largos,40.15661
2016,Marzo,República Dominicana,Planos,3.794833333333333
2016,Marzo,República Dominicana,Tubos Sin Costura,0.0
2016,Marzo,República Dominicana,Laminados,43.95144333333333
2016,Marzo,Uruguay,Largos,11.29759395539
2016,Marzo,Uruguay,Planos,6.962935670000001
2016,Marzo,Uruguay,Tubos Sin Costura,0.3650648900000001
2016,Marzo,Uruguay,Laminados,18.625594515390002
2016,Marzo,Venezuela,Largos,15.825779000000002
2016,Marzo,Venezuela,Planos,19.480351
2016,Marzo,Venezuela,Tubos Sin Costura,6.475748
2016,Marzo,Venezuela,Laminados,41.781878000000006
2016,Abril,Argentina,Largos,134.22158333333334
2016,Abril,Argentina,Planos,256.14658333333335
2016,Abril,Argentina,Tubos Sin Costura,25.52
2016,Abril,Argentina,Laminados,415.8881666666667
2016,Abril,Bolivia,Largos,43.533373
2016,Abril,Bolivia,Planos,16.35386
2016,Abril,Bolivia,Tubos Sin Costura,1.05437
2016,Abril,Bolivia,Laminados,60.94160299999999
2016,Abril,Brasil,Largos,706.0
2016,Abril,Brasil,Planos,811.0
2016,Abril,Brasil,Tubos Sin Costura,0.0
2016,Abril,Brasil,Laminados,1517.0
2016,Abril,Chile,Largos,104.79252319999937
2016,Abril,Chile,Planos,67.75818373999999
2016,Abril,Chile,Tubos Sin Costura,0.9255648599999997
2016,Abril,Chile,Laminados,173.47627179999938
2016,Abril,Colombia,Largos,177.61933346749996
2016,Abril,Colombia,Planos,98.11167025
2016,Abril,Colombia,Tubos Sin Costura,0.28605927
2016,Abril,Colombia,Laminados,276.01706298749997
2016,Abril,Costa Rica,Largos,37.36566984033334
2016,Abril,Costa Rica,Planos,11.657962999999999
2016,Abril,Costa Rica,Tubos Sin Costura,0.301331
2016,Abril,Costa Rica,Laminados,49.32496384033333
2016,Abril,Ecuador,Largos,63.04967286
2016,Abril,Ecuador,Planos,45.02078352999999
2016,Abril,Ecuador,Tubos Sin Costura,2.82317008
2016,Abril,Ecuador,Laminados,110.89362646999999
2016,Abril,El Salvador,Largos,12.192787102333341
2016,Abril,El Salvador,Planos,10.667695110000004
2016,Abril,El Salvador,Tubos Sin Costura,0.20123972999999998
2016,Abril,El Salvador,Laminados,23.061721942333346
2016,Abril,Guatemala,Largos,50.02817257533333
2016,Abril,Guatemala,Planos,16.918493
2016,Abril,Guatemala,Tubos Sin Costura,0.134649
2016,Abril,Guatemala,Laminados,67.08131457533332
2016,Abril,Honduras,Largos,16.955539119999997
2016,Abril,Honduras,Planos,25.598836529999996
2016,Abril,Honduras,Tubos Sin Costura,-0.024572229999999973
2016,Abril,Honduras,Laminados,42.52980342
2016,Abril,México,Largos,749.5422555490001
2016,Abril,México,Planos,1417.0988688209998
2016,Abril,México,Tubos Sin Costura,19.658570685999997
2016,Abril,México,Laminados,2186.299695056
2016,Abril,Panamá,Largos,31.898452654709995
2016,Abril,Panamá,Planos,4.77799211
2016,Abril,Panamá,Tubos Sin Costura,0.027291410000000002
2016,Abril,Panamá,Laminados,36.703736174709995
2016,Abril,Paraguay,Largos,10.262528604709997
2016,Abril,Paraguay,Planos,9.3533328
2016,Abril,Paraguay,Tubos Sin Costura,0.23106126000000002
2016,Abril,Paraguay,Laminados,19.846922664709997
2016,Abril,Perú,Largos,176.13008172999977
2016,Abril,Perú,Planos,95.171888069
2016,Abril,Perú,Tubos Sin Costura,6.462872090000003
2016,Abril,Perú,Laminados,277.7648418889998
2016,Abril,República Dominicana,Largos,36.0
2016,Abril,República Dominicana,Planos,3.794833333333333
2016,Abril,República Dominicana,Tubos Sin Costura,0.0
2016,Abril,República Dominicana,Laminados,39.79483333333333
2016,Abril,Uruguay,Largos,8.259000341886667
2016,Abril,Uruguay,Planos,6.04142377
2016,Abril,Uruguay,Tubos Sin Costura,0.04015021999999999
2016,Abril,Uruguay,Laminados,14.340574331886666
2016,Abril,Venezuela,Largos,16.659368999999998
2016,Abril,Venezuela,Planos,14.694303999999999
2016,Abril,Venezuela,Tubos Sin Costura,15.810575
2016,Abril,Venezuela,Laminados,47.164248
2016,Mayo,Argentina,Largos,127.67958333333335
2016,Mayo,Argentina,Planos,247.2925833333333
2016,Mayo,Argentina,Tubos Sin Costura,23.792
2016,Mayo,Argentina,Laminados,398.7641666666667
2016,Mayo,Bolivia,Largos,36.149491
2016,Mayo,Bolivia,Planos,15.602712
2016,Mayo,Bolivia,Tubos Sin Costura,1.144363
2016,Mayo,Bolivia,Laminados,52.89656599999999
2016,Mayo,Brasil,Largos,719.0
2016,Mayo,Brasil,Planos,841.0
2016,Mayo,Brasil,Tubos Sin Costura,0.0
2016,Mayo,Brasil,Laminados,1560.0
2016,Mayo,Chile,Largos,143.06606157999957
2016,Mayo,Chile,Planos,99.67916756999999
2016,Mayo,Chile,Tubos Sin Costura,1.5525741000000013
2016,Mayo,Chile,Laminados,244.29780324999956
2016,Mayo,Colombia,Largos,192.3801118274999
2016,Mayo,Colombia,Planos,99.10213568000003
2016,Mayo,Colombia,Tubos Sin Costura,5.111690700000001
2016,Mayo,Colombia,Laminados,296.5939382074999
2016,Mayo,Costa Rica,Largos,43.18974045377778
2016,Mayo,Costa Rica,Planos,22.062947
2016,Mayo,Costa Rica,Tubos Sin Costura,0.333371
2016,Mayo,Costa Rica,Laminados,65.58605845377778
2016,Mayo,Ecuador,Largos,69.56846947333332
2016,Mayo,Ecuador,Planos,54.068030729999975
2016,Mayo,Ecuador,Tubos Sin Costura,6.051693219999999
2016,Mayo,Ecuador,Laminados,129.6881934233333
2016,Mayo,El Salvador,Largos,12.4183577
2016,Mayo,El Salvador,Planos,6.528397300000002
2016,Mayo,El Salvador,Tubos Sin Costura,0.16136257
2016,Mayo,El Salvador,Laminados,19.108117570000005
2016,Mayo,Guatemala,Largos,40.90120710044445
2016,Mayo,Guatemala,Planos,35.079275
2016,Mayo,Guatemala,Tubos Sin Costura,-0.07741500000000001
2016,Mayo,Guatemala,Laminados,75.90306710044445
2016,Mayo,Honduras,Largos,13.51366924
2016,Mayo,Honduras,Planos,2.429953219999997
2016,Mayo,Honduras,Tubos Sin Costura,-0.18004773999999998
2016,Mayo,Honduras,Laminados,15.763574719999998
2016,Mayo,México,Largos,736.0529713369999
2016,Mayo,México,Planos,1280.6987844289997
2016,Mayo,México,Tubos Sin Costura,17.585594297999997
2016,Mayo,México,Laminados,2034.3373500639996
2016,Mayo,Panamá,Largos,35.77304641546001
2016,Mayo,Panamá,Planos,7.563125329999998
2016,Mayo,Panamá,Tubos Sin Costura,0.07699975
2016,Mayo,Panamá,Laminados,43.413171495460006
2016,Mayo,Paraguay,Largos,9.186704845460001
2016,Mayo,Paraguay,Planos,16.63315071
2016,Mayo,Paraguay,Tubos Sin Costura,0.06969272
2016,Mayo,Paraguay,Laminados,25.88954827546
2016,Mayo,Perú,Largos,139.24991296900004
2016,Mayo,Perú,Planos,68.20725686000004
2016,Mayo,Perú,Tubos Sin Costura,0.9292937800000001
2016,Mayo,Perú,Laminados,208.38646360900006
2016,Mayo,República Dominicana,Largos,34.013976666666665
2016,Mayo,República Dominicana,Planos,3.794833333333333
2016,Mayo,República Dominicana,Tubos Sin Costura,0.0
2016,Mayo,República Dominicana,Laminados,37.808809999999994
2016,Mayo,Uruguay,Largos,8.909336344115555
2016,Mayo,Uruguay,Planos,9.53335324
2016,Mayo,Uruguay,Tubos Sin Costura,0.24889048999999988
2016,Mayo,Uruguay,Laminados,18.691580074115556
2016,Mayo,Venezuela,Largos,15.714664999999998
2016,Mayo,Venezuela,Planos,5.697609
2016,Mayo,Venezuela,Tubos Sin Costura,7.126356
2016,Mayo,Venezuela,Laminados,28.538629999999998
2016,Junio,Argentina,Largos,118.82958333333335
2016,Junio,Argentina,Planos,194.18458333333334
2016,Junio,Argentina,Tubos Sin Costura,16.355
2016,Junio,Argentina,Laminados,329.36916666666673
2016,Junio,Bolivia,Largos,45.036821
2016,Junio,Bolivia,Planos,15.46291
2016,Junio,Bolivia,Tubos Sin Costura,0.146266
2016,Junio,Bolivia,Laminados,60.645997
2016,Junio,Brasil,Largos,721.0
2016,Junio,Brasil,Planos,880.0
2016,Junio,Brasil,Tubos Sin Costura,0.0
2016,Junio,Brasil,Laminados,1601.0
2016,Junio,Chile,Largos,113.97089522999931
2016,Junio,Chile,Planos,97.86554842999999
2016,Junio,Chile,Tubos Sin Costura,1.0589172099999997
2016,Junio,Chile,Laminados,212.8953608699993
2016,Junio,Colombia,Largos,210.96535120749988
2016,Junio,Colombia,Planos,113.21787882000001
2016,Junio,Colombia,Tubos Sin Costura,2.6904075799999974
2016,Junio,Colombia,Laminados,326.8736376074999
2016,Junio,Costa Rica,Largos,34.010439999999996
2016,Junio,Costa Rica,Planos,24.789181000000003
2016,Junio,Costa Rica,Tubos Sin Costura,0.279953
2016,Junio,Costa Rica,Laminados,59.079574
2016,Junio,Ecuador,Largos,71.70886930444445
2016,Junio,Ecuador,Planos,32.69996487999998
2016,Junio,Ecuador,Tubos Sin Costura,0.8330343499999999
2016,Junio,Ecuador,Laminados,105.24186853444444
2016,Junio,El Salvador,Largos,15.449961437777773
2016,Junio,El Salvador,Planos,19.818772250000002
2016,Junio,El Salvador,Tubos Sin Costura,0.28444702
2016,Junio,El Salvador,Laminados,35.55318070777778
2016,Junio,Guatemala,Largos,39.494288999999995
2016,Junio,Guatemala,Planos,22.593528
2016,Junio,Guatemala,Tubos Sin Costura,0.803207
2016,Junio,Guatemala,Laminados,62.891023999999994
2016,Junio,Honduras,Largos,14.041946370000005
2016,Junio,Honduras,Planos,28.10272965
2016,Junio,Honduras,Tubos Sin Costura,0.027331270000000074
2016,Junio,Honduras,Laminados,42.17200729
2016,Junio,México,Largos,792.7263345745
2016,Junio,México,Planos,1252.705999085
2016,Junio,México,Tubos Sin Costura,3.2178563760000074
2016,Junio,México,Laminados,2048.6501900355
2016,Junio,Panamá,Largos,34.322311075856675
2016,Junio,Panamá,Planos,5.382866380000002
2016,Junio,Panamá,Tubos Sin Costura,0.43033203999999997
2016,Junio,Panamá,Laminados,40.13550949585668
2016,Junio,Paraguay,Largos,12.276098405856668
2016,Junio,Paraguay,Planos,18.57855631
2016,Junio,Paraguay,Tubos Sin Costura,0.03751591
2016,Junio,Paraguay,Laminados,30.892170625856668
2016,Junio,Perú,Largos,194.0312149589998
2016,Junio,Perú,Planos,80.60269244499996
2016,Junio,Perú,Tubos Sin Costura,4.256022329999999
2016,Junio,Perú,Laminados,278.8899297339998
2016,Junio,República Dominicana,Largos,32.97686222222222
2016,Junio,República Dominicana,Planos,3.794833333333333
2016,Junio,República Dominicana,Tubos Sin Costura,0.0
2016,Junio,República Dominicana,Laminados,36.77169555555555
2016,Junio,Uruguay,Largos,13.510528579999999
2016,Junio,Uruguay,Planos,5.79521512
2016,Junio,Uruguay,Tubos Sin Costura,0.08683152000000001
2016,Junio,Uruguay,Laminados,19.39257522
2016,Junio,Venezuela,Largos,32.48085
2016,Junio,Venezuela,Planos,1.5428539999999997
2016,Junio,Venezuela,Tubos Sin Costura,14.353495
2016,Junio,Venezuela,Laminados,48.377199
2016,Julio,Argentina,Largos,108.51258333333334
2016,Julio,Argentina,Planos,186.60358333333332
2016,Julio,Argentina,Tubos Sin Costura,22.246999999999993
2016,Julio,Argentina,Laminados,317.3631666666667
2016,Julio,Bolivia,Largos,27.621949
2016,Julio,Bolivia,Planos,10.368393
2016,Julio,Bolivia,Tubos Sin Costura,0.193962
2016,Julio,Bolivia,Laminados,38.184304
2016,Julio,Brasil,Largos,665.0
2016,Julio,Brasil,Planos,862.0
2016,Julio,Brasil,Tubos Sin Costura,0.0
2016,Julio,Brasil,Laminados,1527.0
2016,Julio,Chile,Largos,124.98133872000025
2016,Julio,Chile,Planos,59.75094858999995
2016,Julio,Chile,Tubos Sin Costura,3.0209299600000015
2016,Julio,Chile,Laminados,187.7532172700002
2016,Julio,Colombia,Largos,164.00230984749993
2016,Julio,Colombia,Planos,78.59906045999999
2016,Julio,Colombia,Tubos Sin Costura,4.188877319999999
2016,Julio,Colombia,Laminados,246.7902476274999
2016,Julio,Costa Rica,Largos,43.399535
2016,Julio,Costa Rica,Planos,28.311975
2016,Julio,Costa Rica,Tubos Sin Costura,0.356192
2016,Julio,Costa Rica,Laminados,72.067702
2016,Julio,Ecuador,Largos,72.8333039492593
2016,Julio,Ecuador,Planos,29.095566869999978
2016,Julio,Ecuador,Tubos Sin Costura,5.525540520000003
2016,Julio,Ecuador,Laminados,107.4544113392593
2016,Julio,El Salvador,Largos,23.605227940000006
2016,Julio,El Salvador,Planos,1.6892245799999985
2016,Julio,El Salvador,Tubos Sin Costura,0.21588431000000002
2016,Julio,El Salvador,Laminados,25.510336830000004
2016,Julio,Guatemala,Largos,57.439764558592586
2016,Julio,Guatemala,Planos,30.036074000000003
2016,Julio,Guatemala,Tubos Sin Costura,0.2901790000000001
2016,Julio,Guatemala,Laminados,87.76601755859258
2016,Julio,Honduras,Largos,12.704792960000004
2016,Julio,Honduras,Planos,2.3583888600000007
2016,Julio,Honduras,Tubos Sin Costura,0.06363950999999994
2016,Julio,Honduras,Laminados,15.126821330000004
2016,Julio,México,Largos,813.586610621
2016,Julio,México,Planos,1289.084994668
2016,Julio,México,Tubos Sin Costura,17.30256109799999
2016,Julio,México,Laminados,2119.974166387
2016,Julio,Panamá,Largos,27.933156918675554
2016,Julio,Panamá,Planos,10.828027089999994
2016,Julio,Panamá,Tubos Sin Costura,0.37948162
2016,Julio,Panamá,Laminados,39.14066562867555
2016,Julio,Paraguay,Largos,9.118166168675556
2016,Julio,Paraguay,Planos,8.51951493
2016,Julio,Paraguay,Tubos Sin Costura,0.0503249
2016,Julio,Paraguay,Laminados,17.688005998675557
2016,Julio,Perú,Largos,172.2144025580001
2016,Julio,Perú,Planos,59.86796566
2016,Julio,Perú,Tubos Sin Costura,5.638550810000006
2016,Julio,Perú,Laminados,237.7209190280001
2016,Julio,República Dominicana,Largos,40.0
2016,Julio,República Dominicana,Planos,3.794833333333333
2016,Julio,República Dominicana,Tubos Sin Costura,0.0
2016,Julio,República Dominicana,Laminados,43.79483333333333
2016,Julio,Uruguay,Largos,11.74765371
2016,Julio,Uruguay,Planos,5.30259544
2016,Julio,Uruguay,Tubos Sin Costura,0.30095888000000004
2016,Julio,Uruguay,Laminados,17.35120803
2016,Julio,Venezuela,Largos,32.557585
2016,Julio,Venezuela,Planos,5.921543000000001
2016,Julio,Venezuela,Tubos Sin Costura,10.460867
2016,Julio,Venezuela,Laminados,48.939995
2016,Agosto,Argentina,Largos,121.90458333333333
2016,Agosto,Argentina,Planos,102.54458333333335
2016,Agosto,Argentina,Tubos Sin Costura,12.383999999999997
2016,Agosto,Argentina,Laminados,236.83316666666667
2016,Agosto,Bolivia,Largos,32.124827
2016,Agosto,Bolivia,Planos,19.961034
2016,Agosto,Bolivia,Tubos Sin Costura,0.499467
2016,Agosto,Bolivia,Laminados,52.58532800000001
2016,Agosto,Brasil,Largos,680.0
2016,Agosto,Brasil,Planos,936.0
2016,Agosto,Brasil,Tubos Sin Costura,0.0
2016,Agosto,Brasil,Laminados,1616.0
2016,Agosto,Chile,Largos,107.08743279999965
2016,Agosto,Chile,Planos,119.23904335999997
2016,Agosto,Chile,Tubos Sin Costura,0.8886234200000002
2016,Agosto,Chile,Laminados,227.21509957999962
2016,Agosto,Colombia,Largos,188.9348016374999
2016,Agosto,Colombia,Planos,125.9948336
2016,Agosto,Colombia,Tubos Sin Costura,3.0735767400000014
2016,Agosto,Colombia,Laminados,318.0032119774999
2016,Agosto,Costa Rica,Largos,42.315134973587305
2016,Agosto,Costa Rica,Planos,20.559573
2016,Agosto,Costa Rica,Tubos Sin Costura,0.454953
2016,Agosto,Costa Rica,Laminados,63.32966097358731
2016,Agosto,Ecuador,Largos,77.36067856386244
2016,Agosto,Ecuador,Planos,45.44402170000002
2016,Agosto,Ecuador,Tubos Sin Costura,3.565497790000002
2016,Agosto,Ecuador,Laminados,126.37019805386245
2016,Agosto,El Salvador,Largos,21.952798478158734
2016,Agosto,El Salvador,Planos,14.371982949999996
2016,Agosto,El Salvador,Tubos Sin Costura,0.4077657600000001
2016,Agosto,El Salvador,Laminados,36.732547188158726
2016,Agosto,Guatemala,Largos,76.88604828005292
2016,Agosto,Guatemala,Planos,29.986245999999998
2016,Agosto,Guatemala,Tubos Sin Costura,0.13516
2016,Agosto,Guatemala,Laminados,107.00745428005291
2016,Agosto,Honduras,Largos,12.12005463
2016,Agosto,Honduras,Planos,10.986601309999998
2016,Agosto,Honduras,Tubos Sin Costura,-0.0122467
2016,Agosto,Honduras,Laminados,23.094409239999997
2016,Agosto,México,Largos,764.9682517900001
2016,Agosto,México,Planos,1368.636694812
2016,Agosto,México,Tubos Sin Costura,13.272059962000007
2016,Agosto,México,Laminados,2146.8770065640006
2016,Agosto,Panamá,Largos,57.27613606333073
2016,Agosto,Panamá,Planos,20.627518599999995
2016,Agosto,Panamá,Tubos Sin Costura,0.4631541199999999
2016,Agosto,Panamá,Laminados,78.36680878333073
2016,Agosto,Paraguay,Largos,14.05585291333074
2016,Agosto,Paraguay,Planos,20.94390779
2016,Agosto,Paraguay,Tubos Sin Costura,0.35409832
2016,Agosto,Paraguay,Laminados,35.35385902333074
2016,Agosto,Perú,Largos,141.80985139600006
2016,Agosto,Perú,Planos,95.49292266699997
2016,Agosto,Perú,Tubos Sin Costura,6.38613394
2016,Agosto,Perú,Laminados,243.68890800300002
2016,Agosto,República Dominicana,Largos,32.52481728395062
2016,Agosto,República Dominicana,Planos,3.794833333333333
2016,Agosto,República Dominicana,Tubos Sin Costura,0.0
2016,Agosto,República Dominicana,Laminados,36.319650617283955
2016,Agosto,Uruguay,Largos,10.111853091371852
2016,Agosto,Uruguay,Planos,8.177650309999999
2016,Agosto,Uruguay,Tubos Sin Costura,0.21334548
2016,Agosto,Uruguay,Laminados,18.502848881371854
2016,Agosto,Venezuela,Largos,40.78542999999999
2016,Agosto,Venezuela,Planos,14.708539
2016,Agosto,Venezuela,Tubos Sin Costura,1.126928
2016,Agosto,Venezuela,Laminados,56.62089699999999
2016,Septiembre,Argentina,Largos,114.14158333333334
2016,Septiembre,Argentina,Planos,219.73458333333332
2016,Septiembre,Argentina,Tubos Sin Costura,16.189999999999994
2016,Septiembre,Argentina,Laminados,350.0661666666667
2016,Septiembre,Bolivia,Largos,29.73014
2016,Septiembre,Bolivia,Planos,15.518632
2016,Septiembre,Bolivia,Tubos Sin Costura,0.647559
2016,Septiembre,Bolivia,Laminados,45.896331
2016,Septiembre,Brasil,Largos,688.0
2016,Septiembre,Brasil,Planos,969.0
2016,Septiembre,Brasil,Tubos Sin Costura,0.0
2016,Septiembre,Brasil,Laminados,1657.0
2016,Septiembre,Chile,Largos,101.58731285000006
2016,Septiembre,Chile,Planos,126.58864596000004
2016,Septiembre,Chile,Tubos Sin Costura,1.41961235
2016,Septiembre,Chile,Laminados,229.5955711600001
2016,Septiembre,Colombia,Largos,198.55539886749992
2016,Septiembre,Colombia,Planos,115.30663690999998
2016,Septiembre,Colombia,Tubos Sin Costura,3.5559987199999985
2016,Septiembre,Colombia,Laminados,317.4180344974999
2016,Septiembre,Costa Rica,Largos,36.362238
2016,Septiembre,Costa Rica,Planos,44.618455000000004
2016,Septiembre,Costa Rica,Tubos Sin Costura,0.10600899999999999
2016,Septiembre,Costa Rica,Laminados,81.086702
2016,Septiembre,Ecuador,Largos,84.2220171944142
2016,Septiembre,Ecuador,Planos,52.544537240000004
2016,Septiembre,Ecuador,Tubos Sin Costura,10.3224077
2016,Septiembre,Ecuador,Laminados,147.0889621344142
2016,Septiembre,El Salvador,Largos,9.65623557
2016,Septiembre,El Salvador,Planos,4.451482320000005
2016,Septiembre,El Salvador,Tubos Sin Costura,0.10467745999999999
2016,Septiembre,El Salvador,Laminados,14.212395350000003
2016,Septiembre,Guatemala,Largos,35.808805
2016,Septiembre,Guatemala,Planos,38.671319
2016,Septiembre,Guatemala,Tubos Sin Costura,0.7559899999999999
2016,Septiembre,Guatemala,Laminados,75.23611399999999
2016,Septiembre,Honduras,Largos,12.873819150000001
2016,Septiembre,Honduras,Planos,33.17412342
2016,Septiembre,Honduras,Tubos Sin Costura,0.35265589
2016,Septiembre,Honduras,Laminados,46.400598460000005
2016,Septiembre,México,Largos,781.0013437690001
2016,Septiembre,México,Planos,1321.9558089910001
